indbetalingsprocent_sum
0.1266049308822985
0.12765586812831906
0.12870720943357905
0.12975895479807847
0.13081110422181735
0.13186365770479566
0.1329166152470134
0.13396997684847056
0.13502374250916716
0.1360779122291032
0.13713248600827865
0.13818746384669356
0.1392428457443479
0.14029863170124166
0.14135482171737487
0.1424114157927475
0.14346841392735957
0.14452581612121107
0.145583622374302
0.1466418326866324
0.14770044705820218
0.14875946548901142
0.1498188879790601
0.1508787145283482
0.15193894513687572
0.1529995798046427
0.15406061853164912
0.15512206131789494
0.15618390816338024
0.15724615906810493
0.15830881403206906
0.15937187305527264
0.16043533613771566
0.1614992032793981
0.16256347448031996
0.16362814974048126
0.164693229059882
0.16575871243852217
0.16682459987640177
0.1678908913735208
0.1689575869298793
0.1700246865454772
0.17109219022031455
0.17216009795439133
0.17322840974770753
0.17429712560026317
0.17536624551205826
0.17643576948309275
0.1775056975133667
0.17857602960288008
0.17964676575163288
0.1807179059596251
0.1817894502268568
0.18286139855332792
0.18393375093903847
0.18500650738398844
0.18607966788817784
0.1871532324516067
0.18822720107427496
0.18930157375618267
0.19037635049732982
0.19145153129771642
0.19252711615734242
0.19360310507620787
0.19467949805431273
0.19575629509165704
0.1968334961882408
0.19791110134406398
0.19898911055912658
0.20006752383342863
